0, 0.0
1, 0.3
2, -0.2
3, 0.0
4, 0.5
5, 0.0
6, -0.2
7, 0.2
8, 0.0
9, -0.3
10, 0.6
11, 0.0
12, -0.1
13, 0.3
14, 0.1
15, -0.3
16, -0.2
17, 0.1
18, -0.2
19, 0.0
20, -0.3
21, 0.2
22, -0.3
23, -0.5
24, -0.2
25, -0.4
26, 0.2
27, -0.1
28, -0.4
29, -0.4
30, -0.1
31, 0.0
32, 0.0
33, -0.1
34, 0.1
35, -0.1
36, 0.3
37, -0.1
38, -0.3
39, -0.1
40, 0.3
41, 0.3
42, 0.0
43, -0.6
44, -0.2
45, 0.1
46, -0.3
47, 0.0
48, -0.1
49, 0.0
50, 0.3
51, 0.0
52, -0.1
53, -0.3
54, -0.4
55, -0.1
56, 0.1
57, 0.0
58, 0.1
59, 0.0
60, -0.2
61, -0.3
62, 0.0
63, 0.1
64, 0.0
65, 0.1
66, -0.1
67, 0.0
68, 0.4
69, -0.1
70, -0.1
71, 0.0
72, -0.3
73, 0.3
74, 0.4
75, 0.0
76, 0.2
77, 0.5
78, 0.1
79, -0.2
80, 0.1
81, 0.3
82, -0.4
83, -0.1
84, 0.3
85, 0.3
86, 0.4
87, -0.3
88, 0.2
89, -0.5
90, -0.1
91, -0.3
92, -0.2
93, 0.3
94, 0.0
95, 0.1
96, 0.0
97, 0.2
98, 0.2
99, 0.0
100, -0.3
101, -0.3
102, 0.1
103, -0.3
104, 0.1
105, -0.1
106, 0.3
107, -0.2
108, -0.1
109, -0.3
110, 0.1
111, 0.1
112, -0.1
113, -0.1
114, -0.1
115, -0.4
116, -0.5
117, -0.1
118, 0.4
119, 0.0
120, -0.1
121, 0.1
122, 0.2
123, -0.4
124, 0.1
125, -0.4
126, 0.0
127, -0.1
128, 0.0
129, -0.3
130, -0.1
131, 0.0
132, 0.0
133, 0.1
134, 0.1
135, 0.4
136, -0.4
137, -0.1
138, 0.2
139, -0.1
140, -0.4
141, 0.2
142, -0.6
143, -0.1
144, 0.0
145, 0.2
146, -0.3
147, -0.3
148, -0.2
149, -0.3
150, 0.0
151, -0.1
