0, 0.3
1, -0.3
2, 0.0
3, 0.4
4, 0.1
5, 0.1
6, 0.4
7, -0.1
8, 0.0
9, 0.2
10, 0.1
11, -0.2
12, 0.0
13, -0.2
14, -0.1
15, 0.2
16, 0.4
17, 0.0
18, 0.1
19, -0.1
20, 0.3
21, -0.1
22, 0.0
23, -0.2
24, 0.2
25, 0.2
26, 0.0
27, 0.3
28, 0.0
29, 0.4
30, -0.2
31, 0.0
32, 0.0
33, -0.1
34, 0.4
35, 0.1
36, 0.1
37, 0.0
38, 0.0
39, -0.3
40, -0.2
41, 0.0
42, -0.1
43, 0.4
44, -0.1
45, -0.2
46, 0.2
47, 0.2
48, -0.1
49, 0.0
50, 0.0
51, -0.1
52, 0.1
53, -0.2
54, 0.0
55, 0.0
56, 0.2
57, -0.2
58, -0.3
59, 0.0
60, -0.5
61, 0.1
62, 0.1
63, -0.5
64, 0.1
65, 0.1
66, -0.1
67, 0.1
68, -0.5
69, -0.6
70, 0.3
71, 0.1
72, 0.2
73, -0.4
74, -0.4
75, 0.3
76, 0.2
77, -0.2
78, 0.1
79, 0.0
80, 0.3
81, 0.3
82, 0.0
83, 0.4
84, 0.0
85, 0.1
86, -0.4
87, 0.3
88, -0.1
89, -0.1
90, -0.2
91, 0.0
92, 0.0
93, -0.2
94, 0.0
95, -0.2
96, -0.2
97, 0.5
98, 0.1
99, 0.3
100, 0.0
101, 0.0
102, -0.2
103, -0.2
104, -0.3
105, 0.3
106, 0.1
107, 0.4
108, -0.2
109, -0.1
110, -0.1
111, 0.2
112, -0.1
113, -0.2
114, -0.2
115, -0.3
116, -0.2
117, -0.1
118, 0.5
119, 0.1
120, -0.1
121, 0.7
122, -0.1
123, 0.0
124, -0.2
125, 0.0
126, -0.1
127, 0.3
128, 0.0
129, -0.2
130, 0.0
131, -0.2
132, 0.2
133, 0.2
134, 0.0
135, -0.3
136, 0.4
137, -0.2
138, 0.3
139, 0.2
140, 0.2
141, 0.1
142, 0.2
143, -0.3
144, 0.1
145, -0.1
146, 0.3
147, -0.2
148, 0.0
149, 0.1
150, -0.1
151, 0.1
152, -0.1
153, 0.4
154, -0.1
155, 0.2
156, 0.3
157, 0.4
158, 0.2
159, -0.3
160, -0.1
161, -0.4
162, -0.3
163, 0.0
164, 0.2
165, -0.2
166, -0.1
167, -0.1
168, -0.1
169, -0.4
170, 0.0
171, -0.2
172, 0.0
173, -0.2
174, -0.2
175, 0.4
176, -0.1
177, 0.1
178, 0.3
179, 0.0
180, 0.0
181, 0.1
182, 0.2
183, -0.1
184, 0.0
185, 0.0
186, -0.2
187, -0.1
188, 0.1
189, 0.2
190, 0.2
191, -0.4
192, -0.5
193, 0.2
194, 0.1
195, 0.6
196, 0.3
197, 0.2
198, 0.0
199, 0.1
200, 0.3
201, 0.0
202, 0.2
203, -0.2
204, -0.7
205, 0.1
206, -0.6
207, 0.0
208, -0.4
209, 0.0
210, -0.1
211, 0.0
212, 0.1
213, -0.1
214, 0.1
215, 0.3
216, -0.2
217, 0.4
218, -0.1
219, -0.1
220, -0.4
221, -0.1
222, -0.3
223, -0.1
224, -0.5
225, 0.3
226, 0.1
227, 0.0
228, 0.5
229, 0.1
230, -0.2
231, -0.4
232, -0.1
233, 0.0
234, 0.1
235, -0.2
236, 0.1
237, 0.0
238, 0.1
239, -0.2
240, -0.1
241, 0.4
242, 0.1
243, -0.3
244, -0.4
245, -0.5
246, 0.3
247, -0.1
248, -0.1
249, -0.1
250, -0.7
251, 0.0
252, 0.2
253, -0.2
254, -0.6
255, 0.3
256, -0.1
257, 0.5
258, -0.3
259, -0.1
260, -0.5
261, 0.0
262, -0.2
263, -0.4
264, 0.1
265, -0.4
266, 0.0
267, 0.0
268, 0.1
269, 0.0
270, 0.0
271, -0.1
272, 0.0
273, -0.7
274, -0.1
275, 0.0
276, 0.0
277, -0.1
278, 0.4
279, -0.4
280, 0.1
281, 0.4
282, -0.4
283, 0.3
284, -0.1
285, -0.4
286, -0.4
287, -0.1
288, -0.3
289, -0.6
290, 0.1
291, -0.2
292, -0.3
293, 0.1
294, -0.1
295, 0.1
296, 0.0
297, 0.4
298, -0.4
299, 0.1
300, 0.0
301, 0.2
302, 0.0
303, -0.3
304, -0.2
305, -0.3
306, 0.3
307, 0.2
308, 0.4
309, 0.2
310, -0.2
311, -0.2
312, 0.2
313, 0.3
314, -0.1
315, 0.2
316, 0.4
317, 0.2
318, -0.1
319, 0.0
320, -0.3
321, -0.2
322, -0.4
323, 0.2
324, 0.0
325, -0.4
326, 0.4
327, 0.3
328, 0.0
329, -0.1
330, -0.5
331, 0.2
332, 0.2
333, -0.4
334, 0.4
335, 0.2
336, -0.2
337, 0.2
338, -0.2
339, 0.0
340, 0.1
341, 0.0
342, 0.0
343, 0.1
344, 0.2
345, 0.0
346, -0.3
347, 0.1
348, 0.0
349, -0.1
350, 0.0
351, -0.1
352, -0.2
353, 0.0
354, 0.1
355, 0.0
356, -0.1
357, 0.1
358, 0.2
359, 0.0
360, 0.2
361, -0.5
362, 0.0
363, 0.1
364, 0.1
365, -0.2
366, -0.1
367, 0.5
368, -0.2
369, 0.2
370, 0.1
371, 0.0
372, -0.1
373, 0.3
374, -0.1
375, 0.3
376, -0.3
377, -0.4
378, -0.2
379, -0.2
380, 0.2
381, 0.2
382, -0.5
383, 0.3
384, 0.2
385, 0.2
386, 0.1
387, 0.2
388, 0.5
389, 0.6
390, 0.0
391, 0.2
392, 0.1
393, 0.1
394, -0.1
395, 0.1
396, -0.2
397, -0.2
398, -0.3
399, 0.0
400, 0.0
401, -0.1
402, -0.4
403, 0.4
404, -0.1
405, 0.1
406, 0.7
407, 0.0
408, 0.4
409, -0.2
410, 0.2
411, 0.0
412, 0.1
413, 0.3
414, -0.2
415, -0.2
416, 0.4
417, 0.2
418, -0.7
419, 0.2
420, 0.1
421, -0.4
422, 0.0
423, 0.0
424, -0.1
425, 0.2
426, -0.1
427, 0.0
428, 0.2
429, -0.1
430, -0.4
431, 0.1
432, 0.0
433, -0.1
434, 0.2
435, -0.5
436, 0.4
437, 0.0
438, -0.1
439, -0.4
440, -0.3
441, -0.2
442, 0.4
443, -0.1
444, 0.2
445, -0.1
446, 0.5
447, 0.3
448, -0.2
449, -0.2
450, 0.2
451, 0.1
452, 0.1
453, -0.2
454, 0.3
455, 0.4
456, 0.3
457, 0.3
458, 0.4
459, 0.4
460, 0.2
461, 0.1
462, 0.7
463, 0.0
464, 0.2
465, 0.6
466, 0.4
467, -0.4
468, 0.2
469, 0.3
470, -0.2
471, 0.3
472, -0.2
473, -0.2
474, -0.3
475, 0.3
476, -0.1
477, -0.3
478, 0.0
479, -0.3
480, 0.1
481, -0.2
482, 0.0
483, 0.4
484, 0.1
485, -0.3
486, 0.0
487, 0.1
488, -0.2
489, 0.2
490, 0.4
491, 0.1
492, 0.1
493, -0.2
494, -0.1
495, 0.1
496, -0.3
497, 0.0
498, -0.2
499, 0.0
500, -0.2
501, 0.1
502, 0.4
503, 0.3
504, 0.1
505, 0.0
506, -0.2
507, 0.4
508, -0.2
509, -0.4
510, 0.1
511, 0.3
512, 0.2
513, -0.1
514, 0.1
515, 0.2
516, 0.1
517, 0.2
518, -0.2
519, 0.0
520, -0.1
521, 0.0
522, 0.1
523, 0.7
524, -0.1
525, 0.1
526, -0.1
527, 0.2
528, -0.1
529, 0.3
530, -0.2
531, -0.1
532, -0.3
533, -0.4
534, 0.2
535, -0.2
536, 0.2
537, -0.1
538, -0.2
539, -0.3
540, -0.2
541, -0.2
542, 0.2
543, -0.2
544, 0.1
545, 0.5
546, -0.2
547, -0.3
548, 0.3
549, 0.1
550, -0.1
551, 0.3
552, -0.3
553, 0.0
554, 0.1
555, 0.1
556, -0.1
557, 0.1
558, -0.3
559, 0.0
560, -0.4
561, -0.1
562, -0.1
563, 0.0
564, 0.0
565, -0.3
566, 0.0
567, -0.1
568, 0.2
569, 0.3
570, 0.0
571, -0.2
572, 0.3
573, -0.1
574, 0.1
575, 0.1
576, -0.2
577, -0.5
578, 0.1
579, 0.1
580, 0.2
581, 0.1
582, 0.3
583, -0.2
584, -0.2
585, -0.1
586, -0.2
587, -0.2
588, 0.0
589, -0.1
590, 0.1
591, 0.2
592, 0.1
593, 0.0
594, -0.2
595, 0.1
596, 0.1
597, -0.4
598, -0.4
599, 0.5
600, 0.3
601, 0.0
602, -0.3
603, 0.3
604, -0.1
605, -0.1
606, -0.1
607, -0.2
608, -0.1
609, 0.1
610, -0.2
611, 0.3
612, 0.0
613, 0.1
614, -0.3
615, -0.1
616, 0.0
617, -0.5
618, 0.0
619, 0.2
620, -0.2
621, -0.2
622, -0.2
623, 0.0
624, -0.4
625, -0.2
626, -0.1
627, 0.0
628, 0.0
629, 0.4
